,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Total Score
20540,a861f7e7-b2f5-4d86-966c-7503c8faaeca,like,2/17/2021 2:52,GIF,animals,positive,50,74965
20541,a861f7e7-b2f5-4d86-966c-7503c8faaeca,peeking,4/2/2021 16:54,GIF,animals,neutral,35,74965
20542,a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,1/16/2021 11:31,GIF,animals,negative,10,74965
20543,a861f7e7-b2f5-4d86-966c-7503c8faaeca,like,4/17/2021 12:00,GIF,animals,positive,50,74965
20544,a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,3/11/2021 0:46,GIF,animals,negative,12,74965
20545,a861f7e7-b2f5-4d86-966c-7503c8faaeca,heart,3/17/2021 12:19,GIF,animals,positive,60,74965
20546,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,3/30/2021 9:41,GIF,animals,positive,70,74965
20547,a861f7e7-b2f5-4d86-966c-7503c8faaeca,peeking,4/20/2021 16:41,GIF,animals,neutral,35,74965
20548,a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,11/27/2020 2:51,GIF,animals,negative,10,74965
20549,a861f7e7-b2f5-4d86-966c-7503c8faaeca,adore,2/6/2021 6:55,GIF,animals,positive,72,74965
20550,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,1/7/2021 8:05,GIF,animals,positive,70,74965
20551,a861f7e7-b2f5-4d86-966c-7503c8faaeca,scared,3/11/2021 12:16,GIF,animals,negative,15,74965
20552,a861f7e7-b2f5-4d86-966c-7503c8faaeca,intrigued,6/11/2021 10:27,GIF,animals,positive,45,74965
20553,a861f7e7-b2f5-4d86-966c-7503c8faaeca,love,5/18/2021 6:47,GIF,animals,positive,65,74965
20554,a861f7e7-b2f5-4d86-966c-7503c8faaeca,love,1/29/2021 13:49,GIF,animals,positive,65,74965
20555,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,11/19/2020 13:52,GIF,animals,positive,70,74965
20556,a861f7e7-b2f5-4d86-966c-7503c8faaeca,cherish,6/26/2020 10:03,GIF,animals,positive,70,74965
20558,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,3/15/2021 12:51,video,culture,negative,10,66579
20559,56b0b1ab-a07c-4379-b699-80ccc8689c85,like,5/23/2021 23:28,video,culture,positive,50,66579
20560,56b0b1ab-a07c-4379-b699-80ccc8689c85,disgust,12/6/2020 1:19,video,culture,negative,0,66579
20561,56b0b1ab-a07c-4379-b699-80ccc8689c85,adore,5/20/2021 0:04,video,culture,positive,72,66579
20562,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,11/26/2020 9:11,video,culture,negative,15,66579
20563,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,6/11/2021 4:27,video,culture,negative,10,66579
20564,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,4/10/2021 18:06,video,culture,positive,70,66579
20565,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,8/12/2020 1:25,video,culture,positive,70,66579
20566,56b0b1ab-a07c-4379-b699-80ccc8689c85,heart,4/3/2021 9:52,video,culture,positive,60,66579
20567,56b0b1ab-a07c-4379-b699-80ccc8689c85,intrigued,3/25/2021 8:22,video,culture,positive,45,66579
20568,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,2/19/2021 22:42,video,culture,positive,65,66579
20569,56b0b1ab-a07c-4379-b699-80ccc8689c85,indifferent,3/6/2021 19:48,video,culture,neutral,20,66579
20570,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,8/24/2020 2:09,video,culture,negative,10,66579
20571,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,6/20/2020 5:55,video,culture,positive,70,66579
20572,56b0b1ab-a07c-4379-b699-80ccc8689c85,interested,11/1/2020 21:03,video,culture,positive,30,66579
20573,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,10/22/2020 6:42,video,culture,negative,10,66579
20574,56b0b1ab-a07c-4379-b699-80ccc8689c85,worried,2/28/2021 2:11,video,culture,negative,12,66579
20575,56b0b1ab-a07c-4379-b699-80ccc8689c85,intrigued,10/12/2020 1:35,video,culture,positive,45,66579
20576,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,3/14/2021 15:07,video,culture,positive,70,66579
20577,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,8/25/2020 15:35,video,culture,positive,70,66579
20578,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,11/15/2020 1:46,video,culture,positive,65,66579
20579,56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,9/27/2020 10:42,video,culture,negative,5,66579
20580,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,9/29/2020 3:56,video,culture,positive,70,66579
20581,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,9/12/2020 5:09,video,culture,negative,10,66579
20582,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,4/21/2021 15:52,video,culture,positive,65,66579
20583,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,12/22/2020 6:44,video,culture,negative,15,66579
20584,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,9/1/2020 13:47,video,culture,positive,65,66579
20585,56b0b1ab-a07c-4379-b699-80ccc8689c85,adore,6/13/2021 15:20,video,culture,positive,72,66579
20586,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,1/14/2021 18:29,video,culture,positive,70,66579
20587,56b0b1ab-a07c-4379-b699-80ccc8689c85,super love,7/24/2020 12:31,video,culture,positive,75,66579
20588,56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,10/11/2020 21:48,video,culture,negative,5,66579
20589,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,7/7/2020 14:22,video,culture,positive,70,66579
20590,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,4/20/2021 9:22,video,culture,negative,10,66579
20591,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,12/24/2020 11:48,video,culture,positive,65,66579
20592,56b0b1ab-a07c-4379-b699-80ccc8689c85,like,11/16/2020 15:45,video,culture,positive,50,66579
20593,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,3/22/2021 2:39,video,culture,negative,15,66579
20594,56b0b1ab-a07c-4379-b699-80ccc8689c85,worried,7/26/2020 14:32,video,culture,negative,12,66579
20595,56b0b1ab-a07c-4379-b699-80ccc8689c85,super love,11/4/2020 23:05,video,culture,positive,75,66579
20596,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,2/26/2021 13:35,video,culture,positive,70,66579
20597,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,9/29/2020 16:21,video,culture,negative,10,66579
20598,56b0b1ab-a07c-4379-b699-80ccc8689c85,worried,10/28/2020 17:49,video,culture,negative,12,66579
20599,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,8/7/2020 19:21,video,culture,negative,15,66579
20600,56b0b1ab-a07c-4379-b699-80ccc8689c85,interested,3/4/2021 23:19,video,culture,positive,30,66579
20601,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,7/9/2020 8:36,video,culture,negative,10,66579
20602,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,5/8/2021 17:35,video,culture,positive,70,66579
20603,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,6/3/2021 1:41,video,culture,positive,70,66579
20605,6c8d057d-756a-41dd-afef-bf73adffbdf4,scared,10/6/2020 19:34,audio,food,negative,15,66676
20606,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,3/25/2021 22:26,audio,food,negative,5,66676
20607,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,3/22/2021 19:05,audio,food,positive,75,66676
20608,6c8d057d-756a-41dd-afef-bf73adffbdf4,heart,1/20/2021 8:23,audio,food,positive,60,66676
20609,6c8d057d-756a-41dd-afef-bf73adffbdf4,indifferent,4/5/2021 8:05,audio,food,neutral,20,66676
20610,6c8d057d-756a-41dd-afef-bf73adffbdf4,dislike,7/18/2020 8:15,audio,food,negative,10,66676
20611,6c8d057d-756a-41dd-afef-bf73adffbdf4,want,1/30/2021 16:55,audio,food,positive,70,66676
20612,6c8d057d-756a-41dd-afef-bf73adffbdf4,peeking,12/31/2020 21:43,audio,food,neutral,35,66676
20613,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,11/22/2020 7:58,audio,food,positive,75,66676
20614,6c8d057d-756a-41dd-afef-bf73adffbdf4,dislike,1/20/2021 0:49,audio,food,negative,10,66676
20615,6c8d057d-756a-41dd-afef-bf73adffbdf4,disgust,9/21/2020 20:02,audio,food,negative,0,66676
20616,6c8d057d-756a-41dd-afef-bf73adffbdf4,adore,10/8/2020 11:58,audio,food,positive,72,66676
20617,6c8d057d-756a-41dd-afef-bf73adffbdf4,dislike,1/15/2021 12:34,audio,food,negative,10,66676
20618,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,7/8/2020 12:36,audio,food,positive,75,66676
20619,6c8d057d-756a-41dd-afef-bf73adffbdf4,want,11/21/2020 6:13,audio,food,positive,70,66676
20620,6c8d057d-756a-41dd-afef-bf73adffbdf4,love,1/23/2021 16:00,audio,food,positive,65,66676
20621,6c8d057d-756a-41dd-afef-bf73adffbdf4,cherish,4/10/2021 21:30,audio,food,positive,70,66676
20622,6c8d057d-756a-41dd-afef-bf73adffbdf4,adore,7/8/2020 19:31,audio,food,positive,72,66676
20623,6c8d057d-756a-41dd-afef-bf73adffbdf4,peeking,9/25/2020 6:43,audio,food,neutral,35,66676
20624,6c8d057d-756a-41dd-afef-bf73adffbdf4,interested,1/26/2021 5:48,audio,food,positive,30,66676
20625,6c8d057d-756a-41dd-afef-bf73adffbdf4,scared,9/16/2020 12:20,audio,food,negative,15,66676
20626,6c8d057d-756a-41dd-afef-bf73adffbdf4,interested,5/23/2021 11:20,audio,food,positive,30,66676
20627,6c8d057d-756a-41dd-afef-bf73adffbdf4,cherish,7/4/2020 5:23,audio,food,positive,70,66676
20628,6c8d057d-756a-41dd-afef-bf73adffbdf4,heart,9/23/2020 18:20,audio,food,positive,60,66676
20629,6c8d057d-756a-41dd-afef-bf73adffbdf4,like,6/19/2020 1:59,audio,food,positive,50,66676
20630,6c8d057d-756a-41dd-afef-bf73adffbdf4,heart,2/7/2021 2:32,audio,food,positive,60,66676
20631,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,1/14/2021 20:09,audio,food,negative,5,66676
20632,6c8d057d-756a-41dd-afef-bf73adffbdf4,love,4/29/2021 8:02,audio,food,positive,65,66676
20633,6c8d057d-756a-41dd-afef-bf73adffbdf4,disgust,12/29/2020 5:33,audio,food,negative,0,66676
20634,6c8d057d-756a-41dd-afef-bf73adffbdf4,interested,3/9/2021 7:18,audio,food,positive,30,66676
20635,6c8d057d-756a-41dd-afef-bf73adffbdf4,adore,10/11/2020 6:20,audio,food,positive,72,66676
20636,6c8d057d-756a-41dd-afef-bf73adffbdf4,peeking,11/9/2020 14:35,audio,food,neutral,35,66676
20637,6c8d057d-756a-41dd-afef-bf73adffbdf4,love,4/20/2021 11:06,audio,food,positive,65,66676
20638,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,11/16/2020 20:35,audio,food,positive,75,66676
20639,6c8d057d-756a-41dd-afef-bf73adffbdf4,cherish,5/21/2021 7:21,audio,food,positive,70,66676
20640,6c8d057d-756a-41dd-afef-bf73adffbdf4,intrigued,7/8/2020 14:11,audio,food,positive,45,66676
20641,6c8d057d-756a-41dd-afef-bf73adffbdf4,disgust,1/28/2021 19:12,audio,food,negative,0,66676
20642,6c8d057d-756a-41dd-afef-bf73adffbdf4,dislike,11/5/2020 8:20,audio,food,negative,10,66676
20643,6c8d057d-756a-41dd-afef-bf73adffbdf4,like,7/2/2020 18:26,audio,food,positive,50,66676
20644,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,12/1/2020 5:49,audio,food,negative,5,66676
20645,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,2/28/2021 9:50,audio,food,positive,75,66676
20646,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,8/19/2020 23:07,audio,food,negative,5,66676
20649,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,worried,10/16/2020 12:41,GIF,animals,negative,12,74965
20650,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,adore,2/7/2021 13:15,GIF,animals,positive,72,74965
20651,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,intrigued,1/22/2021 0:42,GIF,animals,positive,45,74965
20652,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,heart,4/13/2021 17:54,GIF,animals,positive,60,74965
20653,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,cherish,4/30/2021 20:25,GIF,animals,positive,70,74965
20654,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,indifferent,8/1/2020 18:09,GIF,animals,neutral,20,74965
20655,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,disgust,3/2/2021 16:02,GIF,animals,negative,0,74965
20656,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,heart,7/21/2020 21:59,GIF,animals,positive,60,74965
20658,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,interested,6/11/2021 20:57,GIF,cooking,positive,30,65756
20659,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,adore,8/7/2020 17:30,GIF,cooking,positive,72,65756
20660,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,cherish,1/12/2021 7:15,GIF,cooking,positive,70,65756
20661,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,cherish,6/3/2021 15:10,GIF,cooking,positive,70,65756
20662,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,hate,4/19/2021 16:34,GIF,cooking,negative,5,65756
20663,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,intrigued,6/6/2021 18:32,GIF,cooking,positive,45,65756
20664,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,heart,5/13/2021 19:45,GIF,cooking,positive,60,65756
20665,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,love,1/18/2021 22:25,GIF,cooking,positive,65,65756
20666,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,adore,12/12/2020 6:08,GIF,cooking,positive,72,65756
20667,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,like,9/11/2020 10:40,GIF,cooking,positive,50,65756
20669,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,9/28/2020 9:41,audio,food,negative,12,66676
20670,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,1/24/2021 4:19,audio,food,negative,15,66676
20671,990f1598-4dbb-403c-a5b2-48de2c30b1ca,love,7/31/2020 13:30,audio,food,positive,65,66676
20672,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,5/21/2021 2:47,audio,food,neutral,35,66676
20673,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,5/1/2021 11:46,audio,food,positive,70,66676
20674,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,11/30/2020 11:14,audio,food,positive,50,66676
20675,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,5/5/2021 1:02,audio,food,negative,15,66676
20676,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,4/9/2021 21:47,audio,food,negative,0,66676
20677,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,11/12/2020 11:19,audio,food,positive,70,66676
20678,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,4/16/2021 21:41,audio,food,positive,70,66676
20679,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,12/26/2020 14:41,audio,food,positive,50,66676
20680,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,9/13/2020 7:26,audio,food,negative,0,66676
20681,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,3/15/2021 15:44,audio,food,negative,5,66676
20682,990f1598-4dbb-403c-a5b2-48de2c30b1ca,interested,5/22/2021 14:28,audio,food,positive,30,66676
20683,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,9/8/2020 18:53,audio,food,negative,0,66676
20684,990f1598-4dbb-403c-a5b2-48de2c30b1ca,intrigued,12/17/2020 4:52,audio,food,positive,45,66676
20685,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,12/23/2020 19:32,audio,food,negative,0,66676
20686,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,6/18/2020 19:31,audio,food,positive,50,66676
20687,990f1598-4dbb-403c-a5b2-48de2c30b1ca,dislike,4/5/2021 13:23,audio,food,negative,10,66676
20688,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,7/5/2020 2:09,audio,food,negative,5,66676
20689,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,5/29/2021 23:20,audio,food,neutral,35,66676
20690,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,8/11/2020 20:33,audio,food,negative,12,66676
20691,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,8/13/2020 23:18,audio,food,positive,70,66676
20692,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,12/20/2020 9:00,audio,food,negative,5,66676
20693,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,3/8/2021 14:23,audio,food,neutral,35,66676
20694,990f1598-4dbb-403c-a5b2-48de2c30b1ca,super love,10/9/2020 8:32,audio,food,positive,75,66676
20695,990f1598-4dbb-403c-a5b2-48de2c30b1ca,love,11/1/2020 22:05,audio,food,positive,65,66676
20696,990f1598-4dbb-403c-a5b2-48de2c30b1ca,intrigued,9/3/2020 11:23,audio,food,positive,45,66676
20697,990f1598-4dbb-403c-a5b2-48de2c30b1ca,heart,9/30/2020 7:20,audio,food,positive,60,66676
20698,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,7/8/2020 23:45,audio,food,negative,12,66676
20699,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,12/28/2020 0:39,audio,food,positive,50,66676
20700,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,6/18/2020 19:10,audio,food,positive,50,66676
20701,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,11/23/2020 8:30,audio,food,negative,12,66676
20703,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,4/30/2021 7:57,video,animals,positive,70,74965
20704,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,1/8/2021 2:21,video,animals,positive,70,74965
20705,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,dislike,10/28/2020 22:17,video,animals,negative,10,74965
20706,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,10/25/2020 22:55,video,animals,neutral,35,74965
20707,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,intrigued,6/15/2021 18:42,video,animals,positive,45,74965
20708,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,11/6/2020 10:57,video,animals,negative,5,74965
20709,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,8/28/2020 22:46,video,animals,negative,15,74965
20710,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,9/9/2020 0:29,video,animals,neutral,35,74965
20711,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,want,4/18/2021 21:02,video,animals,positive,70,74965
20712,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,5/25/2021 8:31,video,animals,negative,5,74965
20713,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,10/8/2020 16:08,video,animals,negative,15,74965
20714,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,intrigued,3/21/2021 10:24,video,animals,positive,45,74965
20715,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,10/7/2020 4:42,video,animals,negative,15,74965
20716,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,like,6/18/2020 12:44,video,animals,positive,50,74965
20717,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,7/21/2020 0:23,video,animals,negative,15,74965
20718,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,adore,2/6/2021 6:43,video,animals,positive,72,74965
20719,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,11/10/2020 12:21,video,animals,neutral,35,74965
20720,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,3/26/2021 16:09,video,animals,negative,15,74965
20721,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,heart,5/2/2021 14:03,video,animals,positive,60,74965
20722,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,super love,2/7/2021 18:24,video,animals,positive,75,74965
20723,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,want,11/5/2020 0:45,video,animals,positive,70,74965
20724,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,disgust,3/14/2021 21:43,video,animals,negative,0,74965
20725,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,adore,6/21/2020 0:23,video,animals,positive,72,74965
20726,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,12/18/2020 23:39,video,animals,positive,70,74965
20727,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,12/3/2020 21:58,video,animals,positive,70,74965
20729,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,7/8/2020 1:25,video,travel,negative,5,64880
20730,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,like,11/6/2020 21:28,video,travel,positive,50,64880
20731,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,love,11/3/2020 7:42,video,travel,positive,65,64880
20732,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,8/1/2020 3:39,video,travel,neutral,35,64880
20733,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,10/14/2020 1:11,video,travel,neutral,35,64880
20734,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,like,3/29/2021 8:07,video,travel,positive,50,64880
20735,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,worried,1/6/2021 1:47,video,travel,negative,12,64880
20736,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,3/20/2021 12:02,video,travel,neutral,35,64880
20737,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,cherish,3/16/2021 6:09,video,travel,positive,70,64880
20738,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,indifferent,6/5/2021 9:33,video,travel,neutral,20,64880
20739,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,super love,7/6/2020 23:14,video,travel,positive,75,64880
20740,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,indifferent,10/13/2020 1:04,video,travel,neutral,20,64880
20741,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,9/4/2020 10:31,video,travel,positive,72,64880
20742,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,2/10/2021 13:01,video,travel,neutral,35,64880
20743,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,2/13/2021 23:06,video,travel,positive,72,64880
20744,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,heart,1/17/2021 3:53,video,travel,positive,60,64880
20745,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,1/24/2021 22:18,video,travel,positive,72,64880
20746,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,want,9/19/2020 15:50,video,travel,positive,70,64880
20747,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,1/14/2021 16:39,video,travel,neutral,35,64880
20748,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,dislike,1/24/2021 20:49,video,travel,negative,10,64880
20749,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,12/16/2020 17:16,video,travel,positive,72,64880
20750,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,3/29/2021 12:56,video,travel,negative,5,64880
20751,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,dislike,12/6/2020 11:24,video,travel,negative,10,64880
20752,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,intrigued,7/28/2020 4:06,video,travel,positive,45,64880
20753,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,8/10/2020 0:07,video,travel,positive,72,64880
20754,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,12/15/2020 5:33,video,travel,neutral,35,64880
20755,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,heart,8/5/2020 23:07,video,travel,positive,60,64880
20756,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,love,1/1/2021 4:03,video,travel,positive,65,64880
20757,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,indifferent,5/4/2021 14:37,video,travel,neutral,20,64880
20758,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,12/14/2020 6:01,video,travel,negative,5,64880
20759,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,scared,11/21/2020 13:57,video,travel,negative,15,64880
20760,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,cherish,9/3/2020 22:18,video,travel,positive,70,64880
20762,0701343b-6105-40e4-b275-7f3d292b9e20,heart,2/17/2021 21:12,photo,tennis,positive,60,50339
20763,0701343b-6105-40e4-b275-7f3d292b9e20,love,12/24/2020 23:39,photo,tennis,positive,65,50339
20764,0701343b-6105-40e4-b275-7f3d292b9e20,worried,1/25/2021 14:23,photo,tennis,negative,12,50339
20765,0701343b-6105-40e4-b275-7f3d292b9e20,disgust,10/4/2020 15:54,photo,tennis,negative,0,50339
20766,0701343b-6105-40e4-b275-7f3d292b9e20,super love,8/9/2020 13:47,photo,tennis,positive,75,50339
20767,0701343b-6105-40e4-b275-7f3d292b9e20,want,3/31/2021 22:51,photo,tennis,positive,70,50339
20768,0701343b-6105-40e4-b275-7f3d292b9e20,love,10/11/2020 23:45,photo,tennis,positive,65,50339
20769,0701343b-6105-40e4-b275-7f3d292b9e20,intrigued,2/2/2021 13:02,photo,tennis,positive,45,50339
20770,0701343b-6105-40e4-b275-7f3d292b9e20,want,5/9/2021 7:19,photo,tennis,positive,70,50339
20771,0701343b-6105-40e4-b275-7f3d292b9e20,cherish,7/12/2020 14:07,photo,tennis,positive,70,50339
20772,0701343b-6105-40e4-b275-7f3d292b9e20,disgust,3/15/2021 20:45,photo,tennis,negative,0,50339
20773,0701343b-6105-40e4-b275-7f3d292b9e20,cherish,1/22/2021 20:25,photo,tennis,positive,70,50339
20774,0701343b-6105-40e4-b275-7f3d292b9e20,super love,3/30/2021 7:13,photo,tennis,positive,75,50339
20775,0701343b-6105-40e4-b275-7f3d292b9e20,want,6/1/2021 5:06,photo,tennis,positive,70,50339
20776,0701343b-6105-40e4-b275-7f3d292b9e20,intrigued,3/25/2021 23:03,photo,tennis,positive,45,50339
20777,0701343b-6105-40e4-b275-7f3d292b9e20,want,3/29/2021 7:03,photo,tennis,positive,70,50339
20778,0701343b-6105-40e4-b275-7f3d292b9e20,heart,8/11/2020 3:57,photo,tennis,positive,60,50339
20779,0701343b-6105-40e4-b275-7f3d292b9e20,dislike,2/15/2021 14:41,photo,tennis,negative,10,50339
20780,0701343b-6105-40e4-b275-7f3d292b9e20,hate,8/9/2020 1:12,photo,tennis,negative,5,50339
20781,0701343b-6105-40e4-b275-7f3d292b9e20,intrigued,2/28/2021 8:33,photo,tennis,positive,45,50339
20782,0701343b-6105-40e4-b275-7f3d292b9e20,worried,10/24/2020 1:49,photo,tennis,negative,12,50339
20783,0701343b-6105-40e4-b275-7f3d292b9e20,like,2/22/2021 15:27,photo,tennis,positive,50,50339
20784,0701343b-6105-40e4-b275-7f3d292b9e20,disgust,11/23/2020 11:53,photo,tennis,negative,0,50339
20785,0701343b-6105-40e4-b275-7f3d292b9e20,interested,12/7/2020 2:24,photo,tennis,positive,30,50339
20786,0701343b-6105-40e4-b275-7f3d292b9e20,peeking,8/14/2020 13:05,photo,tennis,neutral,35,50339
