sales_id,retailer,retailer_id,invoice_date,region,state,city,Gender,Product_Type,total_sales,operating_profit,sales_method
8732,West Gear,1128299,3/2/2020,West,Nevada,Las Vegas,Women's,Apparel,"$28,125","$4,219",In-store
8733,West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Women's,Apparel,"$16,875","$5,906",In-store
8734,West Gear,1128299,4/4/2020,West,Colorado,Denver,Women's,Street Footwear,"$24,375","$8,531",In-store
8735,Sports Direct,1197831,9/27/2021,South,Alabama,Birmingham,Women's,Athletic Footwear,"$11,375","$6,825",Outlet
8736,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's,Athletic Footwear,"$20,625","$8,250",In-store
8737,West Gear,1128299,4/9/2020,West,Colorado,Denver,Men's,Athletic Footwear,"$24,375","$8,531",In-store
8738,West Gear,1128299,4/10/2020,West,Colorado,Denver,Women's,Street Footwear,"$24,375","$12,188",In-store
8739,Amazon,1185732,11/16/2021,Northeast,Maine,Portland,Women's,Apparel,"$19,500","$7,800",Outlet
8740,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Women's,Street Footwear,"$20,625","$8,250",In-store
8741,West Gear,1128299,5/18/2020,West,Colorado,Denver,Men's,Apparel,"$28,125","$15,469",In-store
8742,Amazon,1185732,12/26/2021,Northeast,Maine,Portland,Women's,Apparel,"$19,500","$7,800",Outlet
8743,West Gear,1128299,6/12/2020,West,Washington,Seattle,Women's,Apparel,"$24,375","$4,875",In-store
8744,West Gear,1128299,10/17/2021,South,Louisiana,New Orleans,Women's,Athletic Footwear,"$15,000","$6,000",Online
8745,West Gear,1128299,6/29/2020,West,Washington,Seattle,Men's,Apparel,"$31,875","$7,969",In-store
8746,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Women's,Street Footwear,"$17,875","$4,469",Outlet
8747,Foot Locker,1197831,2/4/2021,West,Idaho,Boise,Women's,Athletic Footwear,"$13,125","$5,250",Online
8748,West Gear,1128299,7/21/2020,West,Washington,Seattle,Women's,Street Footwear,"$22,500","$5,625",In-store
8749,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Men's,Apparel,"$21,125","$5,281",Outlet
8750,West Gear,1197831,4/5/2021,West,Idaho,Boise,Women's,Athletic Footwear,"$11,250","$5,063",Online
8751,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's,Apparel,"$12,250","$4,288",Online
8752,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's,Street Footwear,"$12,250","$4,900",Online
8753,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's,Athletic Footwear,"$19,500","$6,825",Outlet
8754,Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Women's,Athletic Footwear,"$16,875","$8,438",Online
8755,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's,Apparel,"$26,250","$9,188",Online
8756,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's,Apparel,"$17,875","$7,150",Outlet
8757,Foot Locker,1128299,2/23/2021,West,Idaho,Boise,Men's,Athletic Footwear,"$15,000","$6,000",Online
8758,Foot Locker,1185732,11/29/2020,Midwest,Minnesota,Minneapolis,Men's,Athletic Footwear,"$13,500","$4,050",Outlet
8759,Kohl's,1189833,1/6/2021,Midwest,Montana,Billings,Women's,Athletic Footwear,"$13,500","$5,400",Outlet
8760,Foot Locker,1128299,2/23/2021,West,Idaho,Boise,Women's,Street Footwear,"$15,000","$5,250",Online
8761,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's,Apparel,"$22,750","$9,100",Outlet
8762,Kohl's,1189833,1/18/2021,Midwest,Montana,Billings,Women's,Athletic Footwear,"$12,000","$4,800",Outlet
8763,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's,Athletic Footwear,"$21,125","$5,281",Outlet
8764,Kohl's,1189833,1/31/2021,Midwest,Montana,Billings,Men's,Apparel,"$13,500","$8,100",Outlet
8765,Foot Locker,1185732,6/27/2021,Midwest,Nebraska,Omaha,Men's,Athletic Footwear,"$12,000","$4,200",Outlet
8766,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's,Athletic Footwear,"$19,500","$5,850",Outlet
8767,Foot Locker,1185732,7/20/2021,Midwest,Nebraska,Omaha,Men's,Street Footwear,"$12,000","$4,800",Outlet
8768,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's,Athletic Footwear,"$19,500","$5,850",Outlet
8769,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Men's,Athletic Footwear,"$15,000","$5,250",Outlet
8770,Amazon,1185732,12/22/2021,Northeast,Maine,Portland,Men's,Athletic Footwear,"$15,000","$5,250",Outlet
8771,Foot Locker,1128299,2/24/2021,Southeast,Virginia,Richmond,Women's,Apparel,"$13,000","$3,900",In-store
8772,Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Men's,Athletic Footwear,"$20,625","$8,250",Online
8773,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Women's,Apparel,"$21,000","$8,400",Outlet
8774,Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Men's,Athletic Footwear,"$16,250","$5,688",In-store
8775,Amazon,1185732,1/24/2021,West,Alaska,Anchorage,Women's,Apparel,"$16,500","$4,950",Outlet
8776,Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Women's,Apparel,"$26,250","$6,563",Online
8777,Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's,Apparel,"$15,000","$4,500",Outlet
8778,Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Women's,Street Footwear,"$19,500","$6,825",In-store
8779,Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Women's,Street Footwear,"$16,500","$4,125",Outlet
8780,Foot Locker,1128299,7/22/2021,West,Arizona,Phoenix,Women's,Athletic Footwear,"$18,750","$6,563",Online
8781,Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's,Athletic Footwear,"$14,625","$5,119",In-store
8782,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Women's,Athletic Footwear,"$16,500","$4,125",Outlet
8783,Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,Women's,Apparel,"$26,250","$6,563",Online
8784,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Men's,Apparel,"$19,500","$4,875",Outlet
8785,Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Women's,Athletic Footwear,"$9,750","$3,413",In-store
8786,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's,Athletic Footwear,"$16,500","$4,125",Outlet
8787,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's,Apparel,"$15,750","$6,300",Online
8788,Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Men's,Apparel,"$13,000","$4,550",In-store
8789,Foot Locker,1128299,9/24/2021,West,Arizona,Phoenix,Women's,Athletic Footwear,"$16,875","$5,906",Online
8790,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's,Apparel,"$21,000","$6,300",Outlet
8791,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's,Athletic Footwear,"$12,250","$4,288",Online
8792,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's,Athletic Footwear,"$19,500","$6,825",Outlet
8793,Foot Locker,1185732,2/18/2021,Midwest,Michigan,Detroit,Men's,Athletic Footwear,"$9,750","$3,413",In-store
8794,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's,Athletic Footwear,"$19,500","$4,875",Outlet
8795,Foot Locker,1185732,2/18/2021,Midwest,Missouri,St. Louis,Men's,Apparel,"$13,000","$4,550",In-store
8796,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's,Athletic Footwear,"$19,500","$3,900",Outlet
8797,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's,Street Footwear,"$18,000","$4,500",Outlet
8798,Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Men's,Athletic Footwear,"$11,375","$3,981",In-store
8799,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's,Apparel,"$21,000","$8,400",Outlet
8800,West Gear,1128299,2/24/2021,West,Oregon,Portland,Women's,Apparel,"$13,000","$3,900",In-store
8801,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's,Athletic Footwear,"$16,500","$4,950",Outlet
8802,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's,Apparel,"$25,500","$11,475",In-store
8803,West Gear,1128299,3/23/2021,West,Oregon,Portland,Men's,Athletic Footwear,"$16,250","$5,688",In-store
8804,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's,Street Footwear,"$18,000","$5,400",In-store
8805,West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's,Street Footwear,"$19,500","$6,825",In-store
8806,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's,Apparel,"$16,500","$7,425",In-store
8807,West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's,Athletic Footwear,"$14,625","$5,119",In-store
8808,Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Women's,Apparel,"$15,000","$4,500",In-store
8809,Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Women's,Apparel,"$19,500","$5,850",In-store
8810,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's,Athletic Footwear,"$17,875","$7,150",In-store
8811,Foot Locker,1128299,9/24/2021,West,Arizona,Phoenix,Men's,Apparel,"$20,625","$6,188",Online
8812,Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's,Apparel,"$16,500","$6,600",In-store
8813,Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Men's,Athletic Footwear,"$10,500","$3,675",In-store
8814,West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Women's,Athletic Footwear,"$14,625","$5,850",In-store
8815,Foot Locker,1128299,11/23/2021,West,Arizona,Phoenix,Women's,Street Footwear,"$16,875","$5,906",Online
8816,Foot Locker,1185732,8/18/2021,Midwest,Missouri,St. Louis,Men's,Apparel,"$10,500","$3,675",In-store
8817,Foot Locker,1197831,1/5/2021,South,Louisiana,New Orleans,Men's,Apparel,"$13,000","$3,250",Online
8818,Kohl's,1128299,3/25/2021,West,New Mexico,Albuquerque,Women's,Apparel,"$20,625","$5,156",Online
8819,Foot Locker,1185732,11/18/2021,Midwest,Missouri,St. Louis,Men's,Apparel,"$13,500","$4,725",In-store
8820,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Men's,Apparel,"$12,000","$4,200",In-store
8821,Foot Locker,1128299,3/22/2021,West,Arizona,Phoenix,Women's,Apparel,"$16,250","$4,063",Online
8822,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$21,000","$7,350",Online
8823,Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Women's,Apparel,"$28,125","$7,031",Online
8824,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's,Apparel,"$12,000","$4,200",In-store
8825,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's,Apparel,"$10,500","$4,200",Online
8826,Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Women's,Apparel,"$22,750","$5,688",Online
8827,West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's,Apparel,"$15,000","$4,500",In-store
8828,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Women's,Street Footwear,"$18,750","$6,563",Online
8829,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$15,750","$5,513",Online
8830,West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's,Apparel,"$19,500","$5,850",In-store
8831,Foot Locker,1128299,10/23/2021,West,Arizona,Phoenix,Women's,Street Footwear,"$14,625","$5,119",Online
8832,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Women's,Apparel,"$28,125","$7,031",Online
8833,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$17,500","$6,125",Online
8834,West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's,Apparel,"$16,500","$6,600",In-store
8835,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Men's,Athletic Footwear,"$14,000","$4,900",Online
8836,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Women's,Athletic Footwear,"$16,500","$6,600",In-store
8837,Foot Locker,1128299,10/23/2021,West,Arizona,Phoenix,Women's,Apparel,"$19,500","$4,875",Online
8838,West Gear,1128299,8/17/2021,South,Louisiana,New Orleans,Women's,Apparel,"$21,000","$7,350",Online
8839,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's,Apparel,"$26,250","$9,188",Online
8840,Kohl's,1128299,1/26/2021,West,Arizona,Phoenix,Women's,Athletic Footwear,"$14,625","$5,119",Online
8841,West Gear,1128299,9/18/2021,South,Louisiana,New Orleans,Women's,Street Footwear,"$13,500","$5,400",Online
8842,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$21,000","$7,350",Online
8843,West Gear,1128299,9/18/2021,South,Louisiana,New Orleans,Women's,Apparel,"$12,000","$4,200",Online
8844,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Men's,Apparel,"$19,500","$5,850",Online
8845,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's,Apparel,"$19,250","$7,700",Online
8846,Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Men's,Athletic Footwear,"$16,500","$6,600",Online
8847,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's,Athletic Footwear,"$17,875","$7,150",Online
8848,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's,Apparel,"$19,250","$7,700",In-store
8849,Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Women's,Athletic Footwear,"$15,000","$5,250",Online
8850,Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Women's,Athletic Footwear,"$16,250","$6,500",Online
8851,Foot Locker,1128299,10/23/2021,West,Arizona,Phoenix,Women's,Athletic Footwear,"$13,500","$4,725",Online
8852,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's,Apparel,"$19,250","$7,700",In-store
8853,Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Women's,Athletic Footwear,"$14,625","$5,850",Online
8854,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's,Apparel,"$19,250","$7,700",In-store
8855,West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's,Athletic Footwear,"$17,500","$6,125",In-store
8856,West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's,Apparel,"$22,750","$9,100",In-store
8857,West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's,Apparel,"$19,250","$7,700",In-store
8858,Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's,Apparel,"$26,250","$7,875",Online
8859,Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Men's,Athletic Footwear,"$14,625","$5,119",Online
8860,West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Women's,Apparel,"$22,750","$9,100",In-store
8861,Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Women's,Apparel,"$15,000","$3,750",Online
8862,West Gear,1185732,12/9/2021,Midwest,Indiana,Indianapolis,Women's,Street Footwear,"$17,500","$6,125",In-store
8863,Foot Locker,1185732,12/21/2021,Southeast,Kentucky,Louisville,Men's,Athletic Footwear,"$17,875","$6,256",Online
8864,West Gear,1185732,5/18/2021,Northeast,West Virginia,Charleston,Women's,Apparel,"$19,250","$7,700",In-store
8865,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Men's,Athletic Footwear,"$18,750","$7,500",Online
8866,Foot Locker,1185732,12/21/2021,Southeast,Kentucky,Louisville,Women's,Apparel,"$21,125","$8,450",Online
8867,West Gear,1185732,9/18/2021,Northeast,West Virginia,Charleston,Men's,Athletic Footwear,"$10,500","$4,200",In-store
8868,Foot Locker,1185732,11/17/2021,Northeast,West Virginia,Charleston,Men's,Athletic Footwear,"$12,250","$4,900",In-store
8869,Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Men's,Apparel,"$11,375","$3,981",Online
8870,Foot Locker,1185732,12/16/2021,Northeast,West Virginia,Charleston,Women's,Athletic Footwear,"$19,250","$7,700",In-store
8871,Foot Locker,1128299,11/23/2021,West,Arizona,Phoenix,Men's,Apparel,"$16,500","$4,950",Online
8872,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Men's,Apparel,"$13,000","$4,550",Online
8873,Foot Locker,1185732,12/16/2021,Northeast,West Virginia,Charleston,Men's,Apparel,"$22,750","$9,100",In-store
8874,Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Women's,Athletic Footwear,"$16,500","$5,775",Online
8875,Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Women's,Apparel,"$19,250","$5,775",In-store
8876,Kohl's,1128299,6/26/2021,West,New Mexico,Albuquerque,Men's,Apparel,"$18,000","$5,400",Online
8877,Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Women's,Athletic Footwear,"$12,000","$4,800",Online
8878,Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Men's,Street Footwear,"$21,000","$8,400",In-store
8879,Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Men's,Apparel,"$16,500","$5,775",Online
8880,Foot Locker,1185732,7/13/2021,Northeast,Delaware,Wilmington,Women's,Street Footwear,"$15,750","$6,300",In-store
8881,Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Men's,Athletic Footwear,"$12,000","$4,200",Online
8882,Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Women's,Street Footwear,"$15,750","$6,300",In-store
8883,Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Women's,Apparel,"$12,000","$4,800",Online
8884,Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Women's,Apparel,"$19,250","$7,700",In-store
8885,Amazon,1185732,2/22/2021,Southeast,Kentucky,Louisville,Women's,Apparel,"$12,000","$4,800",Online
8886,Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Men's,Athletic Footwear,"$15,750","$5,513",In-store
8887,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's,Athletic Footwear,"$10,500","$4,200",Online
8888,Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Women's,Apparel,"$19,250","$7,700",In-store
8889,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's,Athletic Footwear,"$12,000","$4,200",Online
8890,Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Men's,Athletic Footwear,"$17,500","$6,125",In-store
8891,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$12,000","$4,800",Online
8892,Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Women's,Apparel,"$24,500","$8,575",In-store
8893,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$16,500","$5,775",Online
8894,Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Women's,Street Footwear,"$19,250","$5,775",In-store
8895,Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Women's,Apparel,"$19,250","$7,700",In-store
8896,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Women's,Street Footwear,"$18,750","$6,563",Online
8897,Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Men's,Street Footwear,"$21,000","$7,350",In-store
8898,Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Men's,Athletic Footwear,"$17,500","$5,250",In-store
8899,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Women's,Street Footwear,"$20,625","$7,219",Online
8900,Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Men's,Athletic Footwear,"$17,500","$5,250",In-store
8901,Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Men's,Apparel,"$11,375","$3,981",Online
8902,Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Women's,Apparel,"$24,500","$7,350",In-store
8903,Amazon,1185732,2/11/2021,Midwest,Ohio,Columbus,Women's,Athletic Footwear,"$11,250","$4,500",Online
8904,Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Women's,Street Footwear,"$19,250","$4,813",In-store
8905,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's,Apparel,"$14,625","$5,119",Online
8906,Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Men's,Apparel,"$15,000","$5,250",Online
8907,Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Women's,Street Footwear,"$17,500","$6,125",In-store
8908,Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Women's,Street Footwear,"$17,500","$6,125",In-store
8909,Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Men's,Apparel,"$16,875","$5,906",Online
8910,Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Women's,Street Footwear,"$19,250","$5,775",In-store
8911,Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Women's,Apparel,"$20,625","$8,250",Online
8912,Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Men's,Apparel,"$22,750","$6,825",Outlet
8913,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's,Apparel,"$9,750","$3,900",Online
8914,Foot Locker,1185732,1/20/2021,Southeast,Kentucky,Louisville,Women's,Athletic Footwear,"$9,375","$3,750",Online
8915,Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Men's,Athletic Footwear,"$21,000","$8,400",Outlet
8916,Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Women's,Athletic Footwear,"$22,750","$6,825",Outlet
8917,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's,Street Footwear,"$13,000","$5,200",Online
8918,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Men's,Athletic Footwear,"$9,375","$3,281",Online
8919,Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Men's,Apparel,"$26,250","$7,875",Outlet
8920,Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Women's,Street Footwear,"$22,425","$6,728",Outlet
8921,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$15,000","$5,250",Online
8922,Foot Locker,1185732,7/7/2021,Midwest,Illinois,Chicago,Men's,Athletic Footwear,"$14,625","$5,119",Outlet
8923,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$16,500","$6,600",Online
8924,Foot Locker,1185732,7/13/2021,Midwest,Illinois,Chicago,Men's,Athletic Footwear,"$14,625","$5,119",Outlet
8925,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$12,000","$4,200",Online
8926,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$14,625","$5,850",Online
8927,Sports Direct,1197831,9/2/2021,South,Texas,Dallas,Men's,Apparel,"$11,375","$3,413",Outlet
8928,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$13,000","$5,200",Online
8929,West Gear,1128299,3/1/2020,West,Nevada,Las Vegas,Men's,Apparel,"$22,750","$11,375",In-store
8930,Kohl's,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's,Apparel,"$9,750","$3,900",Online
8931,West Gear,1128299,4/3/2020,West,Colorado,Denver,Men's,Athletic Footwear,"$21,125","$4,225",In-store
8932,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$19,500","$7,800",Online
8933,West Gear,1128299,4/7/2020,West,Colorado,Denver,Women's,Apparel,"$26,000","$3,900",In-store
8934,West Gear,1128299,4/18/2020,West,Colorado,Denver,Men's,Apparel,"$22,750","$14,788",In-store
8935,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's,Athletic Footwear,"$13,500","$4,725",Online
8936,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$22,750","$7,963",Online
8937,West Gear,1128299,5/11/2020,West,Colorado,Denver,Women's,Athletic Footwear,"$17,875","$6,256",In-store
8938,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's,Athletic Footwear,"$12,000","$4,200",Online
8939,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's,Apparel,"$14,625","$5,119",Online
8940,West Gear,1128299,6/10/2020,West,Washington,Seattle,Women's,Athletic Footwear,"$21,125","$6,338",In-store
8941,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Women's,Athletic Footwear,"$18,000","$6,300",Online
8942,Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Women's,Athletic Footwear,"$13,125","$5,250",Online
8943,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Men's,Athletic Footwear,"$11,375","$3,981",Online
8944,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Men's,Apparel,"$21,000","$7,350",Online
8945,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Men's,Athletic Footwear,"$13,500","$4,050",Online
8946,Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Women's,Street Footwear,"$9,375","$3,750",Online
8947,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Men's,Apparel,"$19,500","$6,825",Online
8948,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's,Athletic Footwear,"$13,500","$4,050",Online
8949,West Gear,1128299,7/23/2020,West,Washington,Seattle,Men's,Apparel,"$22,750","$5,688",In-store
8950,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's,Athletic Footwear,"$15,000","$5,250",Online
8951,Foot Locker,1185732,11/21/2020,Midwest,Minnesota,Minneapolis,Women's,Apparel,"$17,875","$8,044",Outlet
8952,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's,Athletic Footwear,"$15,000","$6,000",Online
8953,Foot Locker,1185732,12/3/2020,Midwest,Minnesota,Minneapolis,Women's,Apparel,"$16,250","$7,313",Outlet
8954,Kohl's,1189833,12/31/2020,Midwest,Minnesota,Minneapolis,Women's,Athletic Footwear,"$14,625","$5,850",Outlet
8955,Kohl's,1189833,1/12/2021,Midwest,Montana,Billings,Women's,Athletic Footwear,"$14,625","$5,850",Outlet
8956,Kohl's,1189833,1/24/2021,Midwest,Montana,Billings,Women's,Athletic Footwear,"$13,000","$5,200",Outlet
8957,Foot Locker,1185732,6/25/2021,Midwest,Nebraska,Omaha,Women's,Apparel,"$16,250","$8,125",Outlet
8958,Foot Locker,1185732,7/14/2021,Midwest,Nebraska,Omaha,Men's,Street Footwear,"$13,000","$5,200",Outlet
8959,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's,Athletic Footwear,"$15,000","$4,500",Online
8960,Sports Direct,1197831,8/5/2021,South,Alabama,Birmingham,Men's,Apparel,"$13,000","$4,550",Outlet
8961,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's,Apparel,"$19,500","$7,800",Online
8962,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's,Athletic Footwear,"$13,500","$4,050",In-store
